row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_MeOH_t1_modified.mzXML Peak area,NEG_MeOH_t2_modified.mzXML Peak area,NEG_MeOH_t3_modified.mzXML Peak area,NEG_MAZ_21_t1_modified.mzXML Peak area,NEG_MAZ_21_t2_modified.mzXML Peak area,NEG_MAZ_21_t3_modified.mzXML Peak area,NEG_MAZ_19_t1_modified.mzXML Peak area,NEG_MAZ_19_t2_modified.mzXML Peak area,NEG_MAZ_19_t3_modified.mzXML Peak area,NEG_MAZ_18_t1_modified.mzXML Peak area,NEG_MAZ_18_t2_modified.mzXML Peak area,NEG_MAZ_18_t3_modified.mzXML Peak area,NEG_MAZ_17_t1_modified.mzXML Peak area,NEG_MAZ_17_t2_modified.mzXML Peak area,NEG_MAZ_17_t3_modified.mzXML Peak area,NEG_MAZ_16_t1_modified.mzXML Peak area,NEG_MAZ_16_t2_modified.mzXML Peak area,NEG_MAZ_16_t3_modified.mzXML Peak area,
1398,223.0975712966483,15.960305,,,,,,,,,,,0,0,0,0,0,0,3163.0242,3702.466,2877.0796,0,0,0,0,0,0,0,0,0,
1399,449.2307702346384,16.196089,,,,,,,,,,,0,0,0,348.25018,348.25018,334.5307,0,0,0,0,0,0,0,0,0,0,0,0,
1400,253.05065637570306,16.294123,,,,,,,,,,,0,0,0,150.40797,150.40797,174.72656,0,0,0,0,0,0,0,0,0,1329.1567,1205.6182,1264.7158,
1401,349.2151775111403,16.310183,,,,,,,,,,,0,0,0,278.15848,278.15848,281.27332,0,0,0,0,0,0,0,0,0,0,0,0,
1402,449.23051471687205,16.42224,,,,,,,,,,,0,0,0,293.14755,293.14755,326.326,0,0,0,0,0,0,0,0,0,0,0,0,
1403,311.05628663323387,16.541733,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.7285,494.7711,552.1056,
1404,309.20736480394714,16.594545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,347.6483,308.44894,414.33145,0,0,0,
1405,309.2072393502057,16.784758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,363.35345,253.89398,369.8609,0,0,0,
1406,606.3496642007282,16.855612,,,,,,,,,,,0,0,0,0,0,0,280.60742,254.79169,259.04636,0,0,0,0,0,0,0,0,0,
1407,299.05618331599703,16.872246,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.67554,322.92776,355.3072,
1408,285.04054423227797,17.042267,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.70438,209.11125,223.17287,
1409,590.3544122491068,17.135227,,,,,,,,,,,0,0,0,1739.6732,1739.6732,1809.7391,1054.9597,887.8341,919.88336,275.52127,259.89694,249.8963,174.60168,134.72282,189.84557,745.6335,579.132,639.0354,
1410,658.3416067549149,17.150656,,,,,,,,,,,0,0,0,289.04788,289.04788,300.40488,0,0,0,0,0,0,0,0,0,0,0,0,
1411,658.3418377843174,17.461456,,,,,,,,,,,0,0,0,263.03665,263.03665,260.7163,0,0,0,0,0,0,0,0,0,0,0,0,
1412,590.354144905095,17.463554,,,,,,,,,,,0,0,0,1545.7944,1545.7944,1617.1177,971.91003,819.9385,847.3168,0,0,0,0,0,0,626.1817,511.2266,497.5761,
1413,341.066586424889,17.51301,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.97223,176.26424,176.34409,
1414,721.3652939812855,17.730087,,,,,,,,,,,0,0,0,349.31686,349.31686,318.32544,0,0,0,231.40852,164.91273,163.93141,548.65204,346.57236,459.85565,988.7205,679.03015,653.92377,
1415,593.2733973295873,17.771347,,,,,,,,,,,0,0,0,227.93259,227.93259,238.92479,0,0,0,0,0,0,750.47253,542.98285,658.93787,0,0,0,
1416,311.2230672454604,17.801188,,,,,,,,,,,0,0,0,392.45135,392.45135,367.52167,0,0,0,0,0,0,0,0,0,0,0,0,
1417,562.3147663647045,18.038872,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,200.55782,159.01344,206.19319,0,0,0,
1418,577.2684776200377,18.057838,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.60413,161.73499,162.66368,
1419,789.3530106495328,18.144632,,,,,,,,,,,0,0,0,228.07089,228.07089,214.88861,0,0,0,0,0,0,0,0,0,0,0,0,
1420,721.3650876675978,18.147858,,,,,,,,,,,0,0,0,1840.3053,1840.3053,1747.163,0,0,0,179.1338,155.86671,148.8625,2227.3296,1678.1289,2013.266,3145.569,2415.719,2208.086,
1421,675.3598648032439,18.149345,,,,,,,,,,,0,0,0,270.1415,270.1415,278.59015,0,0,0,0,0,0,325.34143,226.70341,332.80768,411.9945,333.03506,326.65945,
1422,711.3361462815678,18.151348,,,,,,,,,,,0,0,0,239.93298,239.93298,219.05423,0,0,0,0,0,0,302.72107,200.04897,262.1585,448.51086,305.0925,278.21454,
1423,474.26279664969417,18.26755,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,340.8553,310.92596,376.34854,0,0,0,
1424,365.140337654753,18.306435,,,,,,,,,,,0,0,0,0,0,0,277.28647,281.01358,269.21686,308.9527,304.9076,345.83374,0,0,0,279.7081,242.76788,311.00818,
1425,577.2685835078441,18.388351,,,,,,,,,,,0,0,0,910.5383,910.5383,958.35315,0,0,0,0,0,0,672.6912,545.6357,671.80444,721.34204,617.528,572.9114,
1426,562.3150116743075,18.40871,,,,,,,,,,,0,0,0,231.14288,231.14288,251.16255,0,0,0,0,0,0,690.654,558.9431,731.6739,295.54642,242.50923,278.95285,
1427,595.2888532924649,18.52453,,,,,,,,,,,0,0,0,182.89406,182.89406,171.60677,203.55379,195.3025,171.56882,0,0,0,157.89133,129.34418,179.64693,0,0,0,
1428,476.2783553763745,18.641088,,,,,,,,,,,0,0,0,701.89014,701.89014,640.90607,292.1248,287.94507,274.8277,0,0,0,322.7138,286.00446,325.50977,760.56104,680.7169,687.3724,
1429,275.20187980416927,18.730495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,403.2705,328.23935,442.94327,0,0,0,
1430,351.1709762546014,18.795404,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,266.94485,245.51624,327.63818,0,0,0,
1431,293.21228984074094,18.795887,,,,,,,,,,,0,0,0,1789.3832,1789.3832,1775.8043,757.40765,786.89417,767.5524,327.8607,309.75058,270.72983,3223.3167,2717.04,3625.5881,687.06104,659.1267,651.1299,
1432,361.1996125162694,18.799593,,,,,,,,,,,0,0,0,606.9516,606.9516,584.9145,278.84842,273.73254,253.45325,0,0,0,954.69763,872.82135,1076.6781,0,0,0,
1433,309.20657753450496,18.852816,,,,,,,,,,,0,0,0,141.60239,141.60239,130.31213,0,0,0,0,0,0,0,0,0,0,0,0,
1434,638.3305705868422,18.878527,,,,,,,,,,,0,0,0,396.94495,396.94495,430.92532,0,0,0,0,0,0,0,0,0,0,0,0,
1435,293.2124156552566,18.956017,,,,,,,,,,,0,0,0,0,0,0,503.91974,445.8051,451.06274,0,0,0,0,0,0,0,0,0,
1436,351.1709959168798,18.964355,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,195.17075,176.81172,211.55031,0,0,0,
1437,361.1998216158119,18.97022,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,642.25555,453.13287,748.1862,0,0,0,
1438,595.2890632923456,18.979342,,,,,,,,,,,0,0,0,796.0468,796.0468,809.73145,212.6413,183.9696,160.59958,247.72119,189.83655,196.33452,856.4695,674.41766,854.80383,1263.8016,1022.1677,1044.1152,
1439,476.2785264148215,19.00618,,,,,,,,,,,0,0,0,0,0,0,243.54523,230.78694,204.58168,283.7917,262.44308,254.65906,229.9271,181.36142,239.19116,570.1929,431.21707,486.9032,
1440,601.3231150466708,19.011473,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.72174,168.35037,178.66945,
1441,647.3284459849633,19.012966,,,,,,,,,,,0,0,0,405.58655,405.58655,391.80594,0,0,0,0,0,0,0,0,0,645.14777,522.34265,458.10754,
1442,431.22046122002394,19.118238,,,,,,,,,,,0,0,0,308.17188,308.17188,277.10156,0,0,0,0,0,0,382.1269,277.57565,446.39688,0,0,0,
1443,564.3306449919346,19.147945,,,,,,,,,,,0,0,0,307.1364,307.1364,294.02078,349.9121,322.7083,301.9381,540.94354,579.469,538.4927,321.51508,233.849,302.22925,570.69073,458.43625,478.07077,
1444,723.3808207213739,19.231169,,,,,,,,,,,0,0,0,248.73451,248.73451,228.66995,0,0,0,158.03699,109.87822,129.57736,0,0,0,1101.4985,818.40894,779.8834,
1445,513.3067726262257,19.28118,,,,,,,,,,,0,0,0,0,0,0,121.55192,118.448654,126.963295,0,0,0,0,0,0,239.3857,232.63269,244.42471,
1446,559.3121739747813,19.281252,,,,,,,,,,,0,0,0,0,0,0,1020.051,930.6419,873.20966,760.24304,710.0677,660.1123,1370.539,973.7482,1297.2288,2126.3513,1778.722,1799.7417,
1447,549.2834743223358,19.282022,,,,,,,,,,,0,0,0,198.9,198.9,246.82423,300.0518,232.48404,218.42068,173.382,184.53792,188.67424,0,0,0,584.92773,451.5766,406.1931,
1448,291.1966448712394,19.32275,,,,,,,,,,,0,0,0,240.06616,240.06616,202.12563,0,0,0,0,0,0,865.50397,867.1465,1074.1122,0,0,0,
1449,476.27821658557775,19.345884,,,,,,,,,,,0,0,0,902.4844,902.4844,923.7301,436.97653,356.13293,433.7076,385.5953,348.86597,356.6815,980.6723,825.56384,1015.93805,1665.6971,1581.9994,1481.3121,
1450,544.2654126751019,19.352573,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.97266,235.78781,224.90034,
1451,699.3811163926312,19.427866,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.10364,182.33907,170.59955,
1452,379.15612797663726,19.440823,,,,,,,,,,,0,0,0,0,0,0,899.7197,858.3054,896.9958,920.14496,939.33563,952.74774,862.2727,973.0836,914.88696,870.4226,862.3749,936.883,
1453,369.12747923130496,19.442522,,,,,,,,,,,0,0,0,0,0,0,0,0,0,353.2253,299.3611,360.56128,0,0,0,0,0,0,
1454,431.2204026316114,19.452154,,,,,,,,,,,0,0,0,1733.4675,1733.4675,1778.7188,0,0,0,317.31885,257.53937,403.60678,2260.0154,1825.5598,2376.6216,1757.3944,1538.6864,1552.2646,
1455,614.3312249040353,19.478119,,,,,,,,,,,0,0,0,636.2013,636.2013,634.303,0,0,0,0,0,0,0,0,0,515.81824,384.4345,381.3993,
1456,564.3305140740393,19.48398,,,,,,,,,,,0,0,0,1477.5251,1477.5251,1431.4207,582.0736,519.5044,489.24857,589.1095,565.41266,510.48666,1180.298,917.26,1217.6035,1905.2184,1615.6471,1532.1575,
1457,483.11174129261093,19.492968,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.34645,163.12473,146.0135,
1458,549.2835834257789,19.604933,,,,,,,,,,,0,0,0,1225.0177,1225.0177,1275.3705,401.55942,369.99203,337.76486,272.0697,248.50177,260.94928,1549.891,1280.0673,1553.7164,1733.3682,1472.9904,1419.2827,
1459,559.312319859237,19.606106,,,,,,,,,,,0,0,0,5434.5317,5434.5317,5533.953,1655.9044,1436.2056,1409.2427,1046.0278,1006.2974,1058.0212,6292.856,4835.497,6416.1543,7279.854,6241.8887,6067.826,
1460,513.3067566523512,19.60612,,,,,,,,,,,0,0,0,826.93256,826.93256,815.17163,228.28645,190.28436,215.76956,164.5822,173.97517,147.82529,970.1102,692.7896,998.35736,1138.3115,976.23303,940.6284,
1461,579.2843930021962,19.613338,,,,,,,,,,,0,0,0,361.71915,361.71915,386.3855,0,0,0,0,0,0,0,0,0,738.59735,675.09125,610.71783,
1462,571.288813807658,19.635736,,,,,,,,,,,0,0,0,1420.5103,1420.5103,1440.5382,358.52426,313.4549,297.70416,400.50903,377.1216,370.24036,1403.5232,1174.2461,1425.4521,2329.5732,1633.8998,1736.0901,
1463,369.1276828106427,19.704063,,,,,,,,,,,0,0,0,0,0,0,237.39874,228.06056,246.33049,199.486,199.49031,230.7417,0,0,0,0,0,0,
1464,699.3808798318906,19.828068,,,,,,,,,,,0,0,0,479.81415,479.81415,458.31384,0,0,0,156.1403,142.53677,134.41945,1252.0896,898.0814,1145.9553,1307.3136,945.9524,925.8103,
1465,485.2758874600547,19.917418,,,,,,,,,,,0,0,0,248.87315,248.87315,228.03387,0,0,0,0,0,0,0,0,0,0,0,0,
1466,452.27833813848287,19.935564,,,,,,,,,,,0,0,0,1538.7646,1538.7646,1506.9583,428.43118,396.52286,386.9574,360.49823,375.93576,350.6606,824.9698,669.386,865.6046,2197.9976,1830.7322,1812.5812,
1467,520.2654374506973,19.938917,,,,,,,,,,,0,0,0,230.87917,230.87917,229.61186,0,0,0,0,0,0,0,0,0,367.3069,292.2386,297.69595,
1468,523.103395392089,19.950735,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4481.735,3707.3513,4746.8896,0,0,0,
1469,591.0905660692582,19.950735,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1039.8185,750.75323,958.6159,0,0,0,
1470,363.2152545957911,19.961937,,,,,,,,,,,0,0,0,1111.8485,1111.8485,1039.0363,716.6367,643.2384,668.13275,0,0,0,375.02115,288.8107,389.09583,521.8231,500.45087,523.6145,
1471,613.0729175455117,19.962555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,269.0047,182.4235,263.51147,0,0,0,
1472,295.2279175850554,19.96392,,,,,,,,,,,0,0,0,3214.9949,3214.9949,3191.5396,2320.2366,1763.3215,1968.4916,494.95883,475.57687,477.9571,1079.108,818.9911,1094.9462,1571.1378,1460.8514,1411.4049,
1473,555.2837310873907,19.966238,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.0185,467.71506,480.30408,
1474,431.2028412005232,19.97167,,,,,,,,,,,0,0,0,386.79938,386.79938,337.87164,258.15057,215.03271,241.1185,0,0,0,0,0,0,0,0,0,
1475,507.27276462248227,20.006882,,,,,,,,,,,0,0,0,330.47678,330.47678,347.61334,0,0,0,0,0,0,0,0,0,469.89362,381.1599,431.11243,
1476,478.29365994712816,20.03049,,,,,,,,,,,0,0,0,291.01672,291.01672,290.97998,0,0,0,0,0,0,0,0,0,234.098,150.95908,215.98903,
1477,540.3306727378092,20.077444,,,,,,,,,,,0,0,0,1900.6738,1900.6738,1890.9924,542.36127,463.2693,487.34985,737.02563,662.9766,682.3386,1369.8931,1030.8639,1344.29,1973.237,1649.198,1766.3506,
1478,608.3178598474994,20.08062,,,,,,,,,,,0,0,0,189.93066,189.93066,193.31186,0,0,0,0,0,0,0,0,0,208.49683,171.39558,194.81268,
1479,439.2700318208726,20.106127,,,,,,,,,,,0,0,0,272.86267,272.86267,266.00067,0,0,0,0,0,0,0,0,0,0,0,0,
1480,485.2757549331881,20.107141,,,,,,,,,,,0,0,0,375.22476,375.22476,399.39923,0,0,0,0,0,0,0,0,0,264.398,257.51953,270.2039,
1481,475.24651862658624,20.108068,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.06665,472.44397,506.2525,
1482,481.25724836351077,20.208939,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,669.70807,502.6817,764.08044,0,0,0,
1483,483.2727793488163,20.290417,,,,,,,,,,,0,0,0,340.23785,340.23785,333.43036,256.96075,197.0057,215.23111,190.29073,173.22743,180.53893,825.8159,679.9291,929.42444,833.71313,655.9034,706.73987,
1484,555.2844223669003,20.290445,,,,,,,,,,,0,0,0,2766.0583,2766.0583,3127.206,158.5587,147.91849,153.55609,878.13965,660.4934,758.2462,1736.8774,1429.99,1793.4277,2955.2532,2516.5806,2478.4746,
1485,566.346087971348,20.293722,,,,,,,,,,,0,0,0,158.30362,158.30362,148.49625,0,0,0,165.72809,178.97188,201.25497,117.6754,91.02282,118.555855,0,0,0,
1486,623.2723707086564,20.2969,,,,,,,,,,,0,0,0,244.0665,244.0665,261.98782,0,0,0,0,0,0,0,0,0,0,0,0,
1487,433.2360227659199,20.30659,,,,,,,,,,,0,0,0,0,0,0,388.56714,362.39212,413.56345,575.3723,525.88763,519.27997,893.4472,744.92645,938.3539,2251.8904,1796.9426,1939.9313,
1488,501.223200819832,20.31735,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.38235,231.45087,222.29324,
1489,561.3278245946249,20.335342,,,,,,,,,,,0,0,0,0,0,0,0,0,0,329.1317,295.05652,316.58362,0,0,0,560.52,458.0942,421.1457,
1490,293.2121281169067,20.363316,,,,,,,,,,,0,0,0,635.9524,635.9524,671.3049,386.56885,337.03012,311.36563,0,0,0,0,0,0,267.77145,237.88124,246.35721,
1491,475.2467245833934,20.372252,,,,,,,,,,,0,0,0,376.3529,376.3529,420.1238,0,0,0,0,0,0,0,0,0,637.8339,530.08185,520.8266,
1492,478.29389649391686,20.463083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.9114,203.77399,208.2283,
1493,566.3461909627448,20.594368,,,,,,,,,,,0,0,0,735.82416,735.82416,713.3849,0,0,0,175.4667,172.38101,154.50922,515.1088,395.8718,486.07205,594.1921,546.5018,573.65814,
1494,293.2120974741977,20.613317,,,,,,,,,,,0,0,0,795.5567,795.5567,769.9453,580.7125,433.35046,499.05963,0,0,0,0,0,0,0,0,0,
1495,433.23600775411614,20.617846,,,,,,,,,,,0,0,0,9973.442,9973.442,9582.367,1427.2699,1204.1818,1222.8867,1825.1062,1692.2295,1716.3855,5464.869,4549.028,5692.7495,11558.513,10720.147,10741.206,
1496,501.2231548579634,20.618391,,,,,,,,,,,0,0,0,1107.6177,1107.6177,1075.7936,0,0,0,0,0,0,687.5966,531.0689,609.22095,1456.4357,1270.204,1319.747,
1497,569.2103592470813,20.621017,,,,,,,,,,,0,0,0,455.04407,455.04407,486.22797,0,0,0,0,0,0,0,0,0,0,0,0,
1498,551.2986983913896,20.626495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.8634,330.3275,345.4357,
1499,561.327801208403,20.62965,,,,,,,,,,,0,0,0,866.2502,866.2502,926.08954,393.3264,323.9762,303.92856,489.96414,531.5107,506.4401,331.97272,276.74222,330.42804,1950.8163,1661.9108,1680.9867,
1500,585.3039624536322,20.703362,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.00803,167.73692,187.2426,
1501,551.2603589320948,20.713867,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,358.9881,306.57144,352.16833,0,0,0,
1502,483.2726081203744,20.722715,,,,,,,,,,,0,0,0,1797.5444,1797.5444,1690.7933,0,0,0,161.77466,167.74219,164.10323,3313.3186,2759.2751,3602.6106,1857.1106,1707.2943,1721.3575,
1503,581.3002188500805,20.95284,,,,,,,,,,,0,0,0,445.1007,445.1007,552.1309,0,0,0,0,0,0,0,0,0,382.24045,359.41663,327.6959,
1504,487.2909697952355,21.13659,,,,,,,,,,,0,0,0,141.68343,141.68343,170.19049,0,0,0,0,0,0,0,0,0,0,0,0,
1505,537.3284918245837,21.272278,,,,,,,,,,,0,0,0,525.56024,525.56024,476.50702,0,0,0,0,0,0,310.01727,223.3869,354.7983,0,0,0,
1506,545.2104953206757,21.355185,,,,,,,,,,,0,0,0,479.8982,479.8982,522.58795,0,0,0,0,0,0,0,0,0,557.2211,462.34,463.31866,
1507,477.22339805017697,21.358139,,,,,,,,,,,0,0,0,1196.1942,1196.1942,1287.3594,0,0,0,0,0,0,0,0,0,1343.1412,1024.4425,1101.7784,
1508,509.2884238212662,21.374098,,,,,,,,,,,0,0,0,848.2747,848.2747,806.6332,0,0,0,0,0,0,757.72925,556.9941,709.2172,869.6649,739.98615,832.0253,
1509,373.09295426458993,21.388512,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.76514,287.8211,296.12747,
1510,421.096078377796,21.388512,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619.1531,1457.153,1407.2471,
1511,569.2992743824292,21.410673,,,,,,,,,,,0,0,0,225.39407,225.39407,259.96326,0,0,0,0,0,0,0,0,0,0,0,0,
1512,407.08028958138954,21.535372,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.55264,413.1007,410.08304,
1513,727.411903308774,21.545527,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,336.0242,244.69684,288.10815,0,0,0,
1514,683.4010976211181,21.570963,,,,,,,,,,,0,0,0,274.74213,274.74213,554.1673,278.68057,202.21101,213.19476,0,0,0,0,0,0,323.5566,131.42981,272.39853,
1515,741.3820664486408,21.608551,,,,,,,,,,,0,0,0,0,0,0,155.4741,132.1284,132.17752,0,0,0,0,0,0,0,0,0,
1516,435.2516337253187,21.650415,,,,,,,,,,,0,0,0,567.9487,567.9487,530.2636,0,0,0,0,0,0,0,0,0,742.97705,567.14825,544.9272,
1517,622.3723536989037,21.734161,,,,,,,,,,,0,0,0,0,0,0,142.36044,116.68644,136.54639,0,0,0,0,0,0,0,0,0,
1518,599.3203083917028,21.760666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,236.29802,171.76611,191.84573,0,0,0,
1519,563.3428882012,21.760958,,,,,,,,,,,0,0,0,405.50964,405.50964,461.09677,0,0,0,0,0,0,0,0,0,298.42578,224.97162,256.63037,
1520,568.3615914711454,21.833067,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.85324,258.91577,258.34125,
1521,571.2259836026275,21.965546,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.05423,153.3591,180.30927,
1522,435.2516185767317,21.976707,,,,,,,,,,,0,0,0,4050.2825,4050.2825,3837.8374,450.28778,292.89764,507.74136,681.633,527.31177,630.53156,1952.7157,1565.6901,1870.8857,4399.8853,3754.8901,3538.679,
1523,503.23881465841004,21.984026,,,,,,,,,,,0,0,0,506.3032,506.3032,533.5528,0,0,0,0,0,0,0,0,0,533.50415,420.80887,419.4375,
1524,402.26814772028996,22.055084,,,,,,,,,,,0,0,0,250.93146,250.93146,753.04785,268.63382,161.33806,335.66327,0,0,0,0,0,0,735.56213,339.63162,230.5433,
1525,736.4212647011415,22.13475,,,,,,,,,,,0,0,0,0,0,0,0,0,0,444.69223,297.26007,331.96503,0,0,0,0,0,0,
1526,497.09434461075966,22.159655,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.6066,509.08054,493.9722,
1527,423.25201227412504,22.485977,,,,,,,,,,,0,0,0,742.5648,742.5648,666.4624,0,0,0,0,0,0,357.02844,273.53458,305.16812,0,0,0,
1528,439.05272943955714,22.53,,,,,,,,,,,0,0,0,226.61841,226.61841,217.49396,0,0,0,0,0,0,0,0,0,4363.212,4192.4478,3993.9336,
1529,391.04909626493196,22.531227,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063.958,2003.366,2015.5015,
1530,583.3155537004269,22.603287,,,,,,,,,,,0,0,0,209.89319,209.89319,252.86017,0,0,0,0,0,0,0,0,0,298.76242,213.15137,199.23616,
1531,507.10873189142603,22.639395,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1360.2832,1046.6099,1305.2686,0,0,0,
1532,437.26793140844285,22.655527,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,171.45181,150.1513,201.4609,0,0,0,
1533,271.2278912255135,22.759123,,,,,,,,,,,0,0,0,208.86768,208.86768,198.78098,0,0,0,0,0,0,0,0,0,0,0,0,
1534,453.0682553134072,22.793497,,,,,,,,,,,0,0,0,0,0,0,727.9792,779.3384,628.44464,0,0,0,0,0,0,1123.597,1001.83887,998.1199,
1535,405.06460217804846,22.81131,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.22928,189.24004,203.53294,
1536,345.20480637461856,22.986107,,,,,,,,,,,0,0,0,463.35938,463.35938,490.6235,0,0,0,199.10432,234.2582,258.23895,405.54572,450.66556,564.3713,389.94806,341.49542,405.26703,
1537,377.142395957334,22.98628,,,,,,,,,,,0,0,0,190.5654,190.5654,240.66103,0,0,0,0,0,0,258.09534,231.74513,312.01044,181.08257,196.24199,174.79178,
1538,277.2173017072091,22.986917,,,,,,,,,,,0,0,0,2189.3428,2189.3428,2268.027,510.67932,384.14975,379.7136,620.1391,604.0224,639.7023,2074.6729,1838.8619,2577.9094,1405.4265,1298.4169,1471.3358,
1539,627.2225289381508,23.025637,,,,,,,,,,,0,0,0,250.6466,250.6466,267.99643,275.01328,232.23383,231.94312,0,0,0,397.23605,288.0837,331.1647,368.73508,331.18262,259.07602,
1540,605.2402982379517,23.026802,,,,,,,,,,,0,0,0,892.558,892.558,908.8464,949.8773,726.49677,799.5731,190.07803,172.80402,185.97182,1378.1698,977.80005,1238.9469,1342.2161,1167.2809,1036.7417,
1541,636.4248530776741,23.031443,,,,,,,,,,,0,0,0,0,0,0,0,0,0,262.16452,208.6408,202.18741,0,0,0,0,0,0,
1542,655.4422581474695,23.05484,,,,,,,,,,,0,0,0,239.37004,239.37004,244.71692,0,0,0,0,0,0,0,0,0,0,0,0,
1543,449.1276413137038,23.227646,,,,,,,,,,,0,0,0,0,0,0,605.1555,718.27234,552.30975,0,0,0,0,0,0,0,0,0,
1544,425.25772221833085,23.33593,,,,,,,,,,,0,0,0,227.45096,227.45096,176.68385,0,0,0,181.55043,221.92612,219.39441,0,0,0,238.44955,236.61115,226.974,
1545,605.2406944961622,23.465683,,,,,,,,,,,0,0,0,157.39014,157.39014,178.2993,0,0,0,0,0,0,272.82678,192.56195,252.11444,267.80603,231.97818,198.28844,
1546,579.3299103920457,23.509378,,,,,,,,,,,0,0,0,844.19055,844.19055,844.2918,743.3699,527.4871,594.833,0,0,0,0,0,0,0,0,0,
1547,473.2833406869894,23.540169,,,,,,,,,,,0,0,0,0,0,0,338.90613,240.25641,280.35904,0,0,0,247.29828,348.441,280.55725,337.97974,294.92203,279.69348,
1548,437.2674026613386,23.647436,,,,,,,,,,,0,0,0,390.38083,390.38083,264.0476,0,0,0,0,0,0,472.65332,385.30908,492.87582,1418.6833,894.11224,1136.7109,
1549,459.2751363933815,23.665457,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,181.8324,190.26804,207.94485,0,0,0,
1550,449.12737784380096,23.762436,,,,,,,,,,,0,0,0,291.9033,291.9033,175.38509,772.81323,934.9689,687.17914,0,0,0,0,0,0,0,0,0,
1551,746.4615453353796,23.777473,,,,,,,,,,,0,0,0,0,0,0,285.8384,239.92093,250.06764,499.12427,422.40518,430.77612,0,0,0,366.23462,261.32785,237.9483,
1552,634.4086288328388,23.795235,,,,,,,,,,,0,0,0,0,0,0,471.35,431.20312,370.21674,755.0136,659.88153,615.45337,0,0,0,488.03564,395.55347,352.84766,
1553,629.2376298256214,23.896996,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,268.69534,216.15674,254.1513,0,0,0,
1554,607.2561800473982,23.902906,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,691.8138,615.7113,651.25275,0,0,0,
1555,279.2329958329436,23.998024,,,,,,,,,,,0,0,0,3708.7786,3708.7786,3607.3367,1269.8999,1135.2272,1099.683,1180.9645,1186.9893,1263.2299,989.14545,881.19763,1103.5984,2750.5244,2728.3877,2887.3853,
