row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_MeOH_t1_modified.mzXML Peak area,POS_MeOH_t2 _modified.mzXML Peak area,POS_MeOH_t3_modified.mzXML Peak area,POS_MAZ_21_t1_modified.mzXML Peak area,POS_MAZ_21_t2_modified.mzXML Peak area,POS_MAZ_21_t3_modified.mzXML Peak area,POS_MAZ_19_t1_modified.mzXML Peak area,POS_MAZ_19_t2_modified.mzXML Peak area,POS_MAZ_19_t3_modified.mzXML Peak area,POS_MAZ_18_t1_modified.mzXML Peak area,POS_MAZ_18_t2_modified.mzXML Peak area,POS_MAZ_18_t3_modified.mzXML Peak area,POS_MAZ_17_t1_modified.mzXML Peak area,POS_MAZ_17_t2_modified.mzXML Peak area,POS_MAZ_17_t3_modified.mzXML Peak area,POS_MAZ_16_t1_modified.mzXML Peak area,POS_MAZ_16_t2_modified.mzXML Peak area,POS_MAZ_16_t3_modified.mzXML Peak area,
1186,277.13811221081977,19.28466,,,,,,,,,,,0,0,0,0,0,0,162.49283,189.09335,189.59279,0,0,0,0,0,0,326.12668,338.2468,349.48184,
1187,353.26858467535044,19.286095,,,,,,,,,,,0,0,0,0,0,0,265.3228,249.01111,217.34477,197.23122,154.08014,191.6186,0,0,0,572.9094,517.36176,486.59473,
1188,219.17428907298515,19.29019,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,214.32162,201.73732,225.11293,0,0,0,
1189,315.19319887943817,19.293428,,,,,,,,,,,0,0,0,585.44696,501.9262,471.00375,0,0,0,0,0,0,942.176,688.04987,923.11487,0,0,0,
1190,293.2111433033922,19.295666,,,,,,,,,,,0,0,0,976.6683,828.39435,834.02673,228.43573,231.11101,229.70068,0,0,0,1633.3419,1376.9547,1651.6405,0,0,0,
1191,275.20058386537227,19.296034,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,450.76608,337.97195,465.7612,0,0,0,
1192,478.29281285404784,19.351078,,,,,,,,,,,0,0,0,902.6847,866.24457,828.2071,396.8296,336.87918,358.37762,298.02017,318.66418,305.0697,772.00446,623.7999,852.1203,1534.0604,1338.0895,1299.2576,
1193,500.2749296694911,19.351377,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.5777,257.64392,261.84204,
1194,433.23453023067776,19.425165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,385.10504,296.7355,461.9464,0,0,0,
1195,279.64746782000697,19.47972,,,,,,,,,,,0,0,0,217.37354,172.47346,205.2514,0,0,0,0,0,0,0,0,0,195.42322,246.01889,228.94366,
1196,542.3219235565242,19.479717,,,,,,,,,,,0,0,0,295.05902,227.38106,244.1711,0,0,0,0,0,0,0,0,0,300.8028,251.01987,283.2055,
1197,520.3398307460701,19.480268,,,,,,,,,,,0,0,0,1678.1593,1527.3943,1517.3264,511.15643,463.191,490.71246,531.03827,545.2774,547.2868,1121.7186,841.8607,1147.5394,1912.5415,1707.698,1635.768,
1198,362.29821029780913,19.48155,,,,,,,,,,,0,0,0,503.16574,468.19177,638.8024,515.7343,499.55148,579.50916,537.37885,468.92978,506.0758,423.179,370.94278,545.6973,0,0,0,
1199,315.19326092677903,19.527908,,,,,,,,,,,0,0,0,315.86417,308.12708,328.27664,0,0,0,0,0,0,478.77243,403.4217,617.18176,0,0,0,
1200,293.211127805451,19.531757,,,,,,,,,,,0,0,0,567.9242,559.52106,576.6751,0,0,0,0,0,0,1106.9128,867.22705,1116.8674,265.39056,212.11139,192.16629,
1201,497.3111136645452,19.601122,,,,,,,,,,,0,0,0,218.83371,212.0239,204.26602,0,0,0,0,0,0,0,0,0,0,0,0,
1202,532.3479435346609,19.603128,,,,,,,,,,,0,0,0,1990.5929,2043.0625,1849.0361,558.6571,470.63315,505.2732,354.30975,361.80533,371.61945,1996.1282,1808.0991,2164.2861,2475.455,1991.7267,1891.8726,
1203,277.13816654718516,19.605728,,,,,,,,,,,0,0,0,1059.133,924.7947,980.77014,263.15643,297.0304,284.28882,0,0,0,929.0753,738.9467,1052.3606,1119.5968,1086.5488,1071.878,
1204,515.3215533347361,19.607784,,,,,,,,,,,0,0,0,429.76132,398.72888,369.1617,0,0,0,0,0,0,366.3706,332.94232,429.40475,476.07812,446.87213,441.18842,
1205,353.2686202106882,19.607828,,,,,,,,,,,0,0,0,2197.6184,2032.3419,2001.4493,560.2212,528.4777,516.58997,390.85004,384.05478,369.46375,2327.7314,1963.581,2455.6548,2673.8972,2500.5354,2388.9956,
1206,537.3035154706673,19.610199,,,,,,,,,,,0,0,0,1862.7275,1804.9502,1723.5304,493.62677,478.48587,464.47202,330.266,325.4567,326.2979,1829.209,1497.8866,1808.1981,2103.9807,1938.6145,1891.0067,
1207,261.22147889881785,19.612234,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,220.54967,194.32751,225.35129,0,0,0,
1208,327.2317197442578,19.756548,,,,,,,,,,,0,0,0,0,0,0,0,0,0,215.18602,180.61171,208.52756,0,0,0,217.5495,211.01682,203.44754,
1209,294.20708034555787,19.809162,,,,,,,,,,,0,0,0,0,0,0,0,0,0,179.7463,181.15813,145.32164,0,0,0,0,0,0,
1210,672.4162699378933,19.823587,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,231.79616,224.40816,266.5492,0,0,0,
1211,331.2843184487071,19.828241,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,333.29922,274.51865,365.4706,424.56818,336.85413,319.39658,
1212,347.172380733548,19.832895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.00826,192.73175,208.86299,
1213,677.3709114930473,19.832895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.41272,199.99754,195.62541,
1214,319.22443661773974,19.932098,,,,,,,,,,,0,0,0,1068.7231,938.4869,913.4939,656.7438,631.33374,572.66547,0,0,0,0,0,0,421.38055,404.8016,379.87082,
1215,476.27474144832826,19.934046,,,,,,,,,,,0,0,0,232.95493,225.70021,239.90253,0,0,0,0,0,0,0,0,0,401.4522,300.14017,298.61987,
1216,454.29294203495266,19.940947,,,,,,,,,,,0,0,0,1609.9167,1464.0939,1438.8555,395.7144,351.05786,348.83365,317.78308,329.82074,309.1096,796.65625,642.83826,830.282,2374.7808,1772.1239,1691.2897,
1217,507.1077660300296,19.94674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,337.8049,244.50905,339.7779,0,0,0,
1218,279.23191406661385,19.965544,,,,,,,,,,,0,0,0,3777.0034,3465.5728,3261.1682,2240.7556,2055.905,1959.9713,490.4327,502.87485,492.5766,1148.5392,938.7574,1226.7493,1603.568,1399.0619,1374.3159,
1219,197.61716155601107,19.98214,,,,,,,,,,,0,0,0,259.69357,250.00456,278.239,0,0,0,0,0,0,0,0,0,0,0,0,
1220,282.27918776586756,20.028595,,,,,,,,,,,0,0,0,351.3313,718.4913,517.2549,517.32806,718.94055,479.83768,481.6892,543.41736,408.63806,600.39374,586.4804,467.4544,500.92575,617.6522,497.543,
1221,276.65266676074765,20.075289,,,,,,,,,,,0,0,0,210.06741,200.34668,176.76436,0,0,0,0,0,0,0,0,0,0,0,0,
1222,518.3217400430207,20.080202,,,,,,,,,,,0,0,0,348.72635,347.99295,325.44235,0,0,0,0,0,0,0,0,0,317.27258,278.68,307.4001,
1223,496.3398397790381,20.08218,,,,,,,,,,,0,0,0,2189.4302,1916.8956,1926.4308,529.1428,455.6543,482.6821,687.8075,732.7872,700.0059,1286.349,996.6604,1411.187,2075.0557,1768.1185,1703.0139,
1224,366.3368846090352,20.122078,,,,,,,,,,,0,0,0,174.28465,168.48471,150.53342,0,0,0,0,0,0,0,0,0,0,0,0,
1225,300.28962542771814,20.220905,,,,,,,,,,,0,0,0,0,0,0,200.47363,238.09038,202.47993,0,0,0,0,0,0,0,0,0,
1226,284.3309979221001,20.263044,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,904.5314,748.3686,1049.7292,0,0,0,
1227,452.27734998119195,20.27856,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.33722,262.87958,250.10071,
1228,457.232193092582,20.284422,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.85065,262.92368,295.8829,
1229,435.25080431925056,20.28524,,,,,,,,,,,0,0,0,257.25327,257.36865,256.275,0,0,0,0,0,0,0,0,0,418.6598,366.2099,348.45728,
1230,317.208765318008,20.36108,,,,,,,,,,,0,0,0,1812.4857,1712.4366,1636.823,1057.1427,847.09906,921.59357,257.06046,231.91728,219.72789,597.7156,498.27502,544.67114,515.7587,451.1783,493.85068,
1231,295.2268913839949,20.362238,,,,,,,,,,,0,0,0,2914.904,2694.345,2550.175,1663.5973,1488.2744,1429.1886,381.73785,405.3226,370.11816,969.4848,825.14575,1086.9613,897.64276,831.1992,762.26074,
1232,277.21631652714797,20.364607,,,,,,,,,,,0,0,0,893.4975,821.3013,790.9339,514.98724,437.25522,422.71722,0,0,0,0,0,0,0,0,0,
1233,457.2325371917646,20.586624,,,,,,,,,,,0,0,0,1383.5581,1215.7178,1244.552,0,0,0,0,0,0,676.1654,658.8674,713.82025,1503.6025,1417.553,1310.9895,
1234,452.277090355533,20.594398,,,,,,,,,,,0,0,0,1072.0043,1087.1733,876.8066,0,0,0,0,0,0,595.7593,506.9228,526.54626,1357.499,1138.2848,1016.1503,
1235,522.3554893449025,20.594398,,,,,,,,,,,0,0,0,789.45087,694.48975,730.05316,0,0,0,0,0,0,493.9918,386.51123,502.91476,649.02905,571.7248,503.71317,
1236,417.24003857619056,20.596056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827.0276,769.24445,682.63416,
1237,435.2505428784835,20.5983,,,,,,,,,,,0,0,0,2164.0825,1855.3896,1804.3196,0,0,0,0,0,0,999.8825,868.7633,1053.4562,2322.4558,2084.778,2077.598,
1238,277.216201961633,20.60775,,,,,,,,,,,0,0,0,669.736,655.4402,642.3961,455.26794,393.9282,404.4237,0,0,0,0,0,0,0,0,0,
1239,317.208794996471,20.608585,,,,,,,,,,,0,0,0,1764.7992,1573.5077,1408.0104,1030.2218,936.93976,990.782,203.24979,177.15656,200.47906,503.93692,367.50485,525.3464,624.5086,552.9053,563.4895,
1240,295.22688881616125,20.608599,,,,,,,,,,,0,0,0,3258.329,3116.8367,2895.4507,2098.2598,1810.3666,1835.5746,461.89154,452.12744,432.45343,1064.543,877.49506,1047.0857,1252.4342,1134.2188,1101.1758,
1241,539.3189777486054,20.622368,,,,,,,,,,,0,0,0,304.35083,279.19177,255.67929,0,0,0,0,0,0,0,0,0,503.36737,517.6047,472.7283,
1242,355.2840898802963,20.625465,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.2724,529.26196,549.9266,
1243,534.363711281498,20.628256,,,,,,,,,,,0,0,0,332.557,325.66257,293.1189,0,0,0,0,0,0,0,0,0,638.90295,494.1661,473.08835,
1244,278.1459089470934,20.631277,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.69357,266.33203,283.96054,
1245,342.33665029257463,20.68098,,,,,,,,,,,0,0,0,288.11237,235.77707,255.87953,0,0,0,0,0,0,0,0,0,356.77563,264.88712,253.52719,
1246,507.2691846649627,20.681532,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,350.3706,299.14175,409.36102,193.73975,203.03912,191.53122,
1247,485.2873644261199,20.684576,,,,,,,,,,,0,0,0,371.0376,361.84338,326.62753,0,0,0,0,0,0,630.76276,579.57874,704.39154,0,0,0,
1248,376.31381547390987,20.762247,,,,,,,,,,,0,0,0,449.92197,351.22455,524.2499,382.54996,358.94687,489.75568,470.80096,385.14844,420.84183,320.5145,276.61554,458.46555,566.1101,453.79984,513.29706,
1249,149.02321539526673,20.922642,,,,,,,,,,,0,0,0,587.2742,563.8785,431.0911,462.18353,387.33875,492.10922,383.64932,462.58685,363.4024,552.7771,636.14404,706.3097,0,0,0,
1250,279.15917627074066,20.925303,,,,,,,,,,,0,0,0,775.7184,916.5345,848.9421,981.02985,783.43677,887.37555,858.8734,898.07446,774.84106,1088.6311,1135.6333,1238.6581,1123.2102,1006.5868,854.39246,
1251,205.08594864309222,20.92645,,,,,,,,,,,0,0,0,472.7466,421.11057,405.16675,459.96088,409.37222,411.35666,398.8264,357.17743,356.88324,481.195,484.99542,572.1015,462.4167,476.37262,405.8718,
1252,510.35619779746366,20.970806,,,,,,,,,,,0,0,0,167.79692,170.7573,158.37546,0,0,0,0,0,0,0,0,0,0,0,0,
1253,440.40991977505473,21.034296,,,,,,,,,,,0,0,0,828.5359,721.168,785.62695,866.17065,735.6764,942.1991,870.5913,890.7928,771.3267,789.3241,722.7875,970.0425,1130.8484,784.8495,708.2404,
1254,228.23225080454236,21.043634,,,,,,,,,,,0,0,0,465.7641,349.1237,470.49738,468.00058,450.59497,459.47693,362.91946,412.74524,376.63306,470.29776,377.18777,449.04562,438.3664,415.82587,471.24927,
1255,326.3780253489198,21.183577,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1302.6581,1024.0017,1591.0549,0,0,0,
1256,428.2773078336954,21.328188,,,,,,,,,,,0,0,0,1277.2917,1112.4326,1033.298,0,0,0,0,0,0,0,0,0,1681.1637,1118.1361,990.11633,
1257,433.23252247187384,21.330734,,,,,,,,,,,0,0,0,1526.5571,1529.2689,1480.7303,0,0,0,0,0,0,682.1827,630.20593,721.13245,1929.2057,1448.2334,1319.6285,
1258,393.2400950299478,21.332726,,,,,,,,,,,0,0,0,2917.3848,2799.9878,2500.158,0,0,0,0,0,0,1159.1603,1018.9302,892.7883,3618.7107,2436.2104,2597.7878,
1259,411.2513136251146,21.333704,,,,,,,,,,,0,0,0,845.3856,725.2995,676.37476,0,0,0,0,0,0,0,0,0,0,0,0,
1260,324.2899029756015,21.778482,,,,,,,,,,,0,0,0,219.13649,187.13037,189.72635,0,0,0,0,0,0,0,0,0,0,0,0,
1261,524.3710212822366,21.83959,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.69354,309.40945,249.74146,
1262,336.3110281586634,21.90985,,,,,,,,,,,0,0,0,0,0,0,0,0,0,323.013,271.9429,271.9233,294.57324,286.66782,287.67136,0,0,0,
1263,196.11173531114892,21.927116,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.74924,478.2531,487.28876,
1264,375.2505203686551,21.932558,,,,,,,,,,,0,0,0,278.7794,279.9727,236.37555,0,0,0,408.32468,414.56427,394.85684,352.181,272.1078,367.35226,742.49286,693.7937,655.4233,
1265,437.26624416380787,21.943552,,,,,,,,,,,0,0,0,753.59674,665.4116,721.7441,0,0,0,0,0,0,0,0,0,820.99744,663.47644,661.50214,
1266,459.2486122436412,21.94834,,,,,,,,,,,0,0,0,563.3973,569.5243,521.15454,0,0,0,0,0,0,0,0,0,0,0,0,
1267,556.4420088066048,22.011229,,,,,,,,,,,0,0,0,0,0,0,0,0,0,344.1594,289.1504,299.7801,0,0,0,377.034,295.45883,310.93643,
1268,350.26661179919546,22.06427,,,,,,,,,,,0,0,0,1520.3164,1295.22,1159.7568,0,0,0,1463.6003,1141.41,1109.5874,1584.3656,1164.2739,1106.5759,1429.0564,1185.6754,1085.864,
1269,738.4355672289704,22.140436,,,,,,,,,,,0,0,0,0,0,0,0,0,0,258.50125,289.18735,384.4913,0,0,0,161.54108,161.34254,145.50967,
1270,297.2402718333028,22.172739,,,,,,,,,,,0,0,0,317.4446,265.389,290.70206,0,0,0,244.45087,272.86627,282.8112,221.21532,247.00395,305.8188,298.29602,285.2574,286.72864,
1271,328.28485976677854,22.203161,,,,,,,,,,,0,0,0,1493.5612,1331.9617,1336.8922,0,0,0,1598.4855,1366.1941,1287.0999,0,0,0,0,0,0,
1272,341.26623379198924,22.228283,,,,,,,,,,,0,0,0,0,0,0,0,0,0,334.03928,344.3969,409.9548,389.27225,245.9897,443.07385,329.11337,311.6793,470.34235,
1273,385.292465965618,22.272476,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.86287,248.05615,296.29398,
1274,195.10145830316853,22.304739,,,,,,,,,,,0,0,0,188.47803,204.04439,164.32591,0,0,0,0,0,0,0,0,0,0,0,0,
1275,329.2088211695411,22.305859,,,,,,,,,,,0,0,0,353.19556,359.21127,321.12082,310.80438,277.4143,294.80493,277.17236,304.28348,257.22406,284.96448,251.39493,251.74416,292.85596,305.9989,270.00345,
1276,324.2534127950165,22.307018,,,,,,,,,,,0,0,0,375.39417,308.08496,245.69083,323.30258,260.29044,229.45604,307.1521,272.54227,239.59445,311.4695,245.84099,287.16046,323.5336,262.6163,251.5234,
1277,468.4411766381984,22.329252,,,,,,,,,,,0,0,0,741.66547,615.0108,699.84753,727.55145,675.1367,865.83405,805.44116,669.5701,737.9613,708.4681,635.9678,913.81537,1098.8882,693.15424,611.5509,
1278,428.3368944443544,22.534714,,,,,,,,,,,0,0,0,0,0,0,411.02316,337.72488,435.66754,0,0,0,353.9598,330.73706,349.8589,337.44955,370.26474,403.6662,
1279,393.2787034342077,22.670723,,,,,,,,,,,0,0,0,0,0,0,189.44797,147.37503,142.855,599.69476,659.22046,623.23914,0,0,0,667.424,668.2273,638.20306,
1280,375.2682534011358,22.674475,,,,,,,,,,,0,0,0,0,0,0,0,0,0,549.10736,472.0405,427.8158,218.1548,157.33235,231.82718,523.9737,535.0376,542.2186,
1281,423.24043563380275,22.912756,,,,,,,,,,,0,0,0,366.73718,402.36203,439.776,0,0,0,0,0,0,0,0,0,0,0,0,
1282,771.504888532624,22.912756,,,,,,,,,,,0,0,0,394.1712,373.5967,395.75812,0,0,0,0,0,0,0,0,0,0,0,0,
1283,279.2319555361278,22.977425,,,,,,,,,,,0,0,0,2108.047,2051.8843,2062.4841,0,0,0,622.5,648.83704,647.4047,2009.6504,1964.7051,2398.8887,1458.3038,1298.0638,1293.1997,
1284,570.4575675708439,22.985128,,,,,,,,,,,0,0,0,0,0,0,0,0,0,776.7922,591.7923,749.7537,0,0,0,811.50183,585.1017,750.5706,
1285,377.26636056895745,22.990366,,,,,,,,,,,0,0,0,567.4625,563.8476,541.9364,0,0,0,767.3981,804.2758,745.9436,0,0,0,1813.544,1539.5132,1446.2225,
1286,607.2550426209826,23.016424,,,,,,,,,,,0,0,0,1927.4481,1739.988,1759.5875,1495.7313,1329.9222,1409.4873,0,0,0,2278.1768,1820.1218,2374.8435,2233.2441,2225.3618,1878.6866,
1287,375.26822944262517,23.063986,,,,,,,,,,,0,0,0,0,0,0,0,0,0,267.1902,225.73914,227.66478,0,0,0,270.21875,251.90207,241.59709,
1288,259.2058175624234,23.128683,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.76784,196.38698,216.7114,
1289,607.2549449461557,23.463211,,,,,,,,,,,0,0,0,0,0,0,267.77008,258.75107,253.77937,0,0,0,406.03217,352.5034,479.85126,456.52042,410.08252,351.6835,
1290,356.35230469331987,23.46767,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7052.826,9292.29,14624.058,7035.9385,9483.745,14929.511,6495.8364,9377.22,14373.65,
1291,310.31044551821316,23.637716,,,,,,,,,,,0,0,0,544.9295,612.91595,729.03827,612.74384,703.9626,725.72766,694.699,688.9824,722.1141,703.57043,669.725,737.39246,594.1366,627.5462,742.09045,
1292,331.2844544460375,23.752874,,,,,,,,,,,0,0,0,0,0,0,0,0,0,201.51907,196.95572,214.22466,195.70045,152.80728,184.05345,431.30966,356.8368,366.85898,
1293,223.6433593949001,23.755098,,,,,,,,,,,0,0,0,215.1832,197.82544,220.33571,0,0,0,0,0,0,0,0,0,300.82532,305.47128,336.20297,
1294,214.637944072507,23.75531,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.56018,328.72394,331.04172,
1295,748.476438449888,23.773163,,,,,,,,,,,0,0,0,0,0,0,0,0,0,314.04376,289.38763,305.58755,0,0,0,0,0,0,
1296,636.4237197551605,23.79786,,,,,,,,,,,0,0,0,0,0,0,315.01443,287.4445,261.98975,479.36713,464.95294,460.0789,0,0,0,363.28818,272.66113,250.63496,
1297,423.3463533655424,23.865278,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,245.4258,277.25345,263.36926,0,0,0,
1298,609.2707289270933,23.891249,,,,,,,,,,,0,0,0,1274.4016,1186.6519,1140.12,0,0,0,0,0,0,3570.6016,3102.714,4389.882,294.9105,279.80386,275.9246,
1299,584.4736534315866,23.924532,,,,,,,,,,,0,0,0,339.853,358.31323,397.48267,0,0,0,0,0,0,0,0,0,0,0,0,
1300,281.2475812593906,23.992619,,,,,,,,,,,0,0,0,1611.1978,1583.4711,1522.0842,559.5979,538.49146,490.0701,581.3773,587.5961,589.6656,476.63226,411.0471,507.5393,1196.2311,1226.3792,1120.9117,
1301,337.16722637649934,23.993797,,,,,,,,,,,0,0,0,987.73334,998.36334,946.804,460.81174,494.29437,414.36313,427.3512,524.53107,510.16354,338.0954,313.96796,411.57202,786.9287,887.72363,781.45844,
1302,404.3135058338998,24.01314,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1037.2816,986.9483,1128.8607,0,0,0,588.7551,1210.7533,696.4872,
1303,625.2656264969049,24.053385,,,,,,,,,,,0,0,0,536.49854,518.398,511.46387,0,0,0,0,0,0,1195.8794,1118.8165,1531.515,0,0,0,
1304,382.3317417935246,24.069313,,,,,,,,,,,0,0,0,1012.7737,926.4723,1074.4749,991.568,909.09827,1001.74854,963.30237,912.61,1100.6869,0,0,0,0,0,0,
1305,611.4680894373344,24.106483,,,,,,,,,,,0,0,0,430.07388,388.0932,428.2143,0,0,0,0,0,0,0,0,0,0,0,0,
1306,368.4251313366592,24.11573,,,,,,,,,,,0,0,0,241.31361,186.92561,1100.2974,0,0,0,0,0,0,956.59216,932.6251,2135.2021,489.24585,579.0069,1206.5261,
1307,773.5200698467132,24.117884,,,,,,,,,,,0,0,0,510.02423,509.36893,554.9348,0,0,0,0,0,0,0,0,0,0,0,0,
1308,496.26893124020353,24.11795,,,,,,,,,,,0,0,0,501.26013,599.12024,598.9901,0,0,0,0,0,0,0,0,0,0,0,0,
1309,429.3362446766758,24.305328,,,,,,,,,,,0,0,0,0,0,0,388.27765,247.51215,227.85815,0,0,0,0,0,0,0,0,0,
1310,447.34740912459847,24.31122,,,,,,,,,,,0,0,0,0,0,0,477.86255,352.63455,300.77597,0,0,0,0,0,0,0,0,0,
1311,469.3291306256004,24.31122,,,,,,,,,,,0,0,0,0,0,0,1260.747,1045.5898,966.98425,0,0,0,0,0,0,0,0,0,
1312,609.2708043752058,24.31402,,,,,,,,,,,0,0,0,2110.1145,2047.1896,1988.4838,339.90598,346.26642,380.2584,0,0,0,4346.608,4017.2085,5540.5884,479.45502,460.66336,433.5119,
1313,631.2523972594063,24.322538,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,166.82399,166.15848,247.34624,0,0,0,
1314,469.3287086553857,24.593264,,,,,,,,,,,0,0,0,0,0,0,0,0,0,310.7146,367.9092,380.478,1492.9607,1614.4099,2104.4678,0,0,0,
1315,447.3467911530749,24.593292,,,,,,,,,,,0,0,0,0,0,0,0,0,0,222.82721,194.89723,194.97795,1105.2372,1085.886,1445.2549,0,0,0,
1316,593.2758612071509,24.727259,,,,,,,,,,,0,0,0,31969.324,28805.893,27986.732,26825.305,24664.766,25275.934,5038.9585,4764.7734,4862.44,47590.867,41030.62,52164.562,36362.773,32016.379,27768.39,
1317,615.257628503518,24.744507,,,,,,,,,,,0,0,0,856.43634,879.97943,933.0486,725.7247,750.4855,827.3534,0,0,0,945.9189,939.9246,1145.9266,879.2782,938.55066,859.01,
1318,257.2475253604192,24.760012,,,,,,,,,,,0,0,0,640.6406,646.25415,575.8904,260.30948,242.39386,299.56592,234.37276,204.89456,267.13077,357.4756,324.8746,485.24756,457.5787,381.76514,386.1749,
1319,239.2369274216731,24.760216,,,,,,,,,,,0,0,0,415.60788,430.3209,417.73782,0,0,0,0,0,0,259.86023,258.71033,309.76462,296.39658,252.45242,315.09235,
1320,395.2201565711277,24.768034,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.1339,282.33405,274.76636,
1321,283.26324243574226,25.098402,,,,,,,,,,,0,0,0,342.6646,403.72116,381.2479,0,0,0,0,0,0,0,0,0,473.45575,421.06757,372.50327,
1322,380.20948708550264,25.10127,,,,,,,,,,,0,0,0,272.90335,266.56168,264.84628,0,0,0,0,0,0,0,0,0,260.5037,316.8899,278.6985,
1323,535.2704572651422,25.174927,,,,,,,,,,,0,0,0,353.15192,337.4148,294.2731,0,0,0,0,0,0,291.2384,271.0481,305.53107,0,0,0,
1324,657.2684187806457,25.410866,,,,,,,,,,,0,0,0,201.76938,229.92203,226.60889,203.12195,218.34949,224.01233,0,0,0,249.09268,201.74405,274.22366,224.94012,263.70264,222.34596,
1325,635.2864613613926,25.41153,,,,,,,,,,,0,0,0,1036.5426,985.3798,996.67017,964.56744,864.7789,875.13354,182.19914,210.24324,224.9353,1276.1702,987.54224,1394.1716,1304.1091,1315.8784,1110.1401,
1326,780.5536196198432,25.423815,,,,,,,,,,,0,0,0,637.2833,625.25134,907.1105,0,0,0,0,0,0,1196.0624,728.8416,1030.5879,0,0,0,
1327,714.5068838489588,25.52919,,,,,,,,,,,0,0,0,1076.494,1288.3977,1155.3177,1993.988,2130.9326,1864.6997,0,0,0,0,0,0,0,0,0,
1328,611.4671571121329,25.545355,,,,,,,,,,,0,0,0,683.5969,741.44586,716.357,589.85016,604.88837,570.6844,0,0,0,426.60333,347.46832,508.34525,619.03424,576.4993,607.03625,
1329,773.5198382271789,25.547186,,,,,,,,,,,0,0,0,1029.599,1099.6359,1068.0789,888.2131,919.28406,888.3496,951.9548,969.71936,987.0934,624.7777,542.47455,761.57605,878.06604,817.6913,840.99725,
1330,813.5116460544173,25.548742,,,,,,,,,,,0,0,0,481.9086,544.55225,621.08215,0,0,0,0,0,0,343.41113,292.7155,484.02344,400.57666,418.35522,465.78116,
1331,415.22412764510057,25.549532,,,,,,,,,,,0,0,0,779.7075,849.1136,840.887,655.8775,660.008,673.3961,629.30273,710.663,721.04047,442.77808,375.34473,543.7084,613.8883,622.2998,615.9761,
1332,336.3260416670042,25.616209,,,,,,,,,,,0,0,0,403.66498,424.86478,443.9427,454.18683,393.8121,489.4201,420.61575,615.30695,462.20264,631.5381,410.47525,625.51117,409.25223,456.14395,516.4451,
1333,635.2865682895665,25.708845,,,,,,,,,,,0,0,0,144.97679,156.28723,170.4918,140.87901,128.29733,138.97906,0,0,0,215.14789,156.50044,279.33847,0,0,0,
1334,383.3673959571309,26.205751,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,215.28452,209.6705,201.30379,179.43724,150.91391,175.42856,
1335,637.3019857684329,26.243546,,,,,,,,,,,0,0,0,183.31168,195.81306,242.56558,0,0,0,0,0,0,159.17177,182.88098,231.92938,0,0,0,
1336,613.4826199053045,26.70344,,,,,,,,,,,0,0,0,1110.7452,1142.5886,1285.8203,743.06067,1008.5353,830.9528,895.632,1032.4927,1067.8064,475.4994,483.83478,657.53894,2571.6199,2276.0483,2444.2375,
1337,335.25846000751534,26.712057,,,,,,,,,,,0,0,0,162.85974,136.61533,174.63873,0,0,0,0,0,0,0,0,0,0,0,0,
1338,497.2582442939363,26.732347,,,,,,,,,,,0,0,0,314.04376,257.765,322.5258,0,0,0,0,0,0,0,0,0,502.4654,483.86844,499.33087,
